Year;Index;Type;Title_Aritcle;Authors;Afiliation ;Author_Umayor;Center_Author;DOI;Title_Journal;Q-factor;WOS_code;Scorpus_Code;;;;;;
2016;WOS;Review;Irisin updates: the new myokine;"Maria Trujillo G, Luz; Garcia L, Daniela; von Oetinger G, Astrid";"[Maria Trujillo G, Luz] Univ Diego Portales, Fac Med, Dept Morfofunc, Ejercito 219, Santiago, Chile; [Maria Trujillo G, Luz] Univ Las Amer, Fac Ciencias Salud, Escuela Kinesiol, Santiago, Chile; [Garcia L, Daniela; von Oetinger G, Astrid] Univ Andres Bello, Fac Ciencias Rehabil, Escuela Kinesiol, Santiago, Chile; [Maria Trujillo G, Luz; Garcia L, Daniela] Univ Mayor, Fac Med, Fisiol Clin Ejercicio, Santiago, Chile";Rene Vidal;CENTRO DE BIOLOGIA INTEGRATIVA;10.3389/fneur.2018.00860;FRONTIERS IN NEUROLOGY;Q2;WOS:000447263400001;2-s2.0-85055193849;;;;;;
2016;WOS;Review;Pro-inflammatory cytokines enhance ERAD and ATF6 alpha pathway activity in salivary glands of Sjogren's syndrome patients;"Barrera, Maria-Jose; Aguilera, Sergio; Castro, Isabel; Cortes, Juan; Bahamondes, Veronica; Quest, Andrew F. G.; Molina, Claudio; Gonzalez, Sergio; Hermoso, Marcela; Urzua, Ulises; Leyton, Cecilia; Gonzalez, Maria-Julieta";"[Barrera, Maria-Jose; Castro, Isabel; Cortes, Juan; Bahamondes, Veronica; Quest, Andrew F. G.; Urzua, Ulises; Leyton, Cecilia; Gonzalez, Maria-Julieta] Univ Chile, Fac Med, Inst Ciencias Biomed ICBM, Programa Biol Celular & Mol, Independencia 1027, Santiago 8380453, Chile; [Aguilera, Sergio] Clin INDISA, Dept Reumatol, Santiago, Chile; [Quest, Andrew F. G.] Univ Chile, Fac Med, Adv Ctr Chron Dis ACCDiS, Ctr Mol Studies Cell CEMC, Santiago, Chile; [Molina, Claudio; Gonzalez, Sergio] Univ Mayor, Fac Ciencias, Escuela Dent, Santiago, Chile; [Hermoso, Marcela] Univ Chile, Fac Med, Inst Ciencias Biomed ICBM, Programa Inmunol, Santiago, Chile";Ute Woehlbier;CENTRO DE BIOLOGIA INTEGRATIVA;10.1073/pnas.1801109115;PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA;Q1;WOS:000440982000055;2-s2.0-85053539152;;;;;;
2016;WOS;Review;Honeybee health in South America;"Maggi, Matias; Antunez, Karina; Invernizzi, Ciro; Aldea, Patricia; Vargas, Marisol; Negri, Pedro; Brasesco, Constanza; De Jong, David; Message, Dejair; Teixeira, Erica Weinstein; Principal, Judith; Barrios, Carlos; Ruffinengo, Sergio; Rodriguez Da Silva, Rafael; Eguaras, Martin";"[Maggi, Matias; Negri, Pedro; Brasesco, Constanza; Eguaras, Martin] UNMdP, Fac Ciencias Exactas & Nat, CIAs, CONICET, RA-7600 Mar Del Plata, Buenos Aires, Argentina; [Antunez, Karina] Inst Invest Biol Clemente Estable, Ave Italia 3318, Montevideo 11600, Uruguay; [Invernizzi, Ciro] Fac Ciencias, Igua 4225, Montevideo 11400, Uruguay; [Aldea, Patricia; Rodriguez Da Silva, Rafael] Univ Mayor, Ctr Emprendimiento Apicola, Fac Silvoagropecuaria, CEAPIMAYOR Camino La Piramide 5750 Huechuraba, Santiago 8580745, Chile; [Vargas, Marisol] Univ Concepcion, Virol Lab, Ave Vicente Mendez 595, Chillan 3780000, Chile; [De Jong, David] Univ Sao Paulo, Dept Genet, Fac Med, Ribeirao Preto, SP, Brazil; [Message, Dejair] Univ Fed Semiarido, Dept Ciencias Anim, Mossoro, RN, Brazil; [Teixeira, Erica Weinstein] Agencia Paulista Tecnol Agronegocios, Lab Sanidade Apicola, Polo Reg Vale Paraiba, Secretaria Agr & Abastecimento Estado Sao Paulo, Pindamonhangaba, SP, Brazil; [Principal, Judith; Barrios, Carlos] UCLA, Ciencias Vet, Estn Apicultura, Nucleo Hector Ochoa Zuleta, Redoma Via Agua Viva, Municipio Palavecino, Estado Lara, Venezuela; [Ruffinengo, Sergio] Univ Nacl Mar del Plata, Fac Ciencias Agr, Balcarce, Argentina; [Eguaras, Martin] UNMdP, Fac Ciencias Exactas & Nat, CIAS, Lab Artrpodos, RA-7600 Mar Del Plata, Buenos Aires, Argentina";"Joaquin Letelier; Leonardo Valdivia";CENTRO DE BIOLOGIA INTEGRATIVA;10.1016/j.mod.2018.08.007;MECHANISMS OF DEVELOPMENT;Q2;WOS:000452559000032;2-s2.0-85052087192;;;;;;
2016;WOS;Article;PHYTOCHEMICAL ANALYSIS OF ALKALOIDS FROM THE CHILEAN ENDEMIC TREE CRYPTOCARYA ALBA;"Castro-Saavedra, Sebastian; Fuentes-Barros, Gonzalo; Tirapegui, Cristian; Acevedo-Fuentes, Williams; Cassels, Bruce K.; Barriga, Andres; Vilches-Herrera, Marcelo";"[Castro-Saavedra, Sebastian; Fuentes-Barros, Gonzalo] Univ Mayor, Sch Forestry Engn, Santiago, Chile; [Castro-Saavedra, Sebastian; Fuentes-Barros, Gonzalo; Tirapegui, Cristian; Acevedo-Fuentes, Williams; Cassels, Bruce K.; Vilches-Herrera, Marcelo] Univ Chile, Fac Sci, Dept Chem, Las Palmeras 3425, Santiago 7800024, Chile; [Barriga, Andres] Univ Chile, Fac Chem & Pharmaceut Sci, CEPEDEQ, Santiago, Chile";Felipe Court;CENTRO DE BIOLOGIA INTEGRATIVA;10.3389/fnins.2018.00470;FRONTIERS IN NEUROSCIENCE;Q2;WOS:000438535300002;2-s2.0-85049936946;;;;;;
2016;WOS;Article;First Report of Vibrio tubiashii Associated with a Massive Larval Mortality Event in a Commercial Hatchery of Scallop Argopecten purpuratus in Chile;"Rojas, Rodrigo; Miranda, Claudio D.; Santander, Javier; Romero, Jaime";"[Rojas, Rodrigo; Romero, Jaime] Univ Chile, Lab Biotecnol, Inst Nutr & Tecnol Alimentos, Santiago, Chile; [Rojas, Rodrigo; Miranda, Claudio D.] Univ Catolica Norte, Dept Acuicultura, Lab Patobiol Acuat, Coquimbo, Chile; [Rojas, Rodrigo; Miranda, Claudio D.; Romero, Jaime] Ctr Aquapacifico, Coquimbo, Chile; [Santander, Javier] Univ Mayor, Fac Ciencias, Lab Patogenesis Microbiana & Vacunac, Santiago, Chile";Felipe Court;CENTRO DE BIOLOGIA INTEGRATIVA;10.1038/s41556-018-0141-0;NATURE CELL BIOLOGY;Q1;WOS:000440057000013;2-s2.0-85049932575;;;;;;
2016;WOS;Article;Isolation and characterization of an Antarctic Flavobacterium strain with agarase and alginate lyase activities;"Lavin, Paris; Atala, Cristian; Gallardo-Cerda, Jorge; Gonzalez-Aravena, Marcelo; De la Iglesia, Rodrigo; Oses, Romulo; Torres-Diaz, Cristian; Trefault, Nicole; Molina-Montenegro, Marco A.; Dail Laughinghouse, H.";"[Lavin, Paris; Gallardo-Cerda, Jorge; Gonzalez-Aravena, Marcelo] Inst Antartico Chileno INACH, Dept Cient, Punta Arenas, Chile; [Atala, Cristian] Pontificia Univ Catolica Valparaiso, Fac Ciencias, Lab Anat & Ecol Func Plantas, Campus Curauma, Valparaiso, Chile; [De la Iglesia, Rodrigo] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Genet Mol & Microbiol, Santiago, Chile; [Oses, Romulo; Molina-Montenegro, Marco A.] Univ Catolica Norte, Fac Ciencias Mar, CEAZA, Coquimbo, Chile; [Torres-Diaz, Cristian] Univ Bio Bio, Fac Ciencias, Dept Ciencias Basicas, Chillan, Chile; [Trefault, Nicole] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Santiago, Chile; [Molina-Montenegro, Marco A.] Univ Talca, Inst Ciencias Biol, Avda Lircay S-N, Talca, Chile; [Dail Laughinghouse, H.] IBBR, Rockville, MD USA";Gabriela Martinez;CENTRO DE BIOLOGIA INTEGRATIVA;10.1016/j.tins.2018.05.009;TRENDS IN NEUROSCIENCES;Q1;WOS:000442299100012;2-s2.0-85048895561;;;;;;
2016;WOS;Article;A functional ferric uptake regulator (Fur) protein in the fish pathogen Piscirickettsia salmonis;"Almarza, Oscar; Valderrama, Katherine; Ayala, Manuel; Segovia, Cristopher; Santander, Javier";"[Almarza, Oscar; Ayala, Manuel; Segovia, Cristopher; Santander, Javier] Univ Mayor, Fac Sci, Huechuraba, Chile; [Valderrama, Katherine] Univ Catolica Norte, PhD Program Aquaculture, Antofagasta, Chile; [Santander, Javier] Mem Univ Newfoundland, Dept Ocean Sci, Fac Sci, St John, NF, Canada";Gregorio Iraola;CENTRO DE BIOLOGIA INTEGRATIVA;10.7717/peerj.5098;PEERJ;Q2;WOS:000435509800011;2-s2.0-85048571765;;;;;;
2016;WOS;Article;Effects of pregrazing herbage mass in late spring on enteric methane emissions, dry matter intake, and milk production of dairy cows;"Munoz, C.; Letelier, P. A.; Ungerfeld, E. M.; Morales, J. M.; Hube, S.; Perez-Prieto, L. A.";"[Munoz, C.; Morales, J. M.; Hube, S.; Perez-Prieto, L. A.] INIA Remehue, Inst Invest Agr, Casilla 24-O, Osorno 5290000, Chile; [Letelier, P. A.] Univ Mayor, Fac Ciencias Silvoagr, Escuela Med Vet, Camino La Piramide 5750, Santiago 8580745, Chile; [Ungerfeld, E. M.] INIA Carillanca, Inst Invest Agr, Camino Cajon Vilcun Km 10, Temuco 4780000, Chile";Carol San Martin;CENTRO DE BIOLOGIA INTEGRATIVA;10.2174/1567205015666171227154636;CURRENT ALZHEIMER RESEARCH;Q2;WOS:000429368100006;2-s2.0-85046814593;;;;;;
2016;WOS;Review;Origin of axonal proteins: Is the axon-schwann cell unit a functional syncytium?;"Lopez-Leal, Rodrigo; Alvarez, Jaime; Court, Felipe A.";"[Lopez-Leal, Rodrigo; Alvarez, Jaime; Court, Felipe A.] Univ Mayor, Ctr Integrat Biol, Fac Sci, Santiago, Chile; [Lopez-Leal, Rodrigo; Court, Felipe A.] Gerosci Ctr Brain Hlth & Metab, Santiago, Chile; [Lopez-Leal, Rodrigo; Alvarez, Jaime; Court, Felipe A.] Millenium Nucleus Regenerat Biol, Santiago, Chile";Ute Woehlbier;CENTRO DE BIOLOGIA INTEGRATIVA;10.1038/s41431-018-0121-7;EUROPEAN JOURNAL OF HUMAN GENETICS;Q2;WOS:000433424200012;2-s2.0-85044456322;;;;;;
2016;WOS;Article;beta 8 Integrin Expression and Activation of TGF-beta by Intestinal Dendritic Cells Are Determined by Both Tissue Microenvironment and Cell Lineage;"Boucard-Jourdin, Mathilde; Kugler, David; Ahanda, Marie-Laure Endale; This, Sebastien; De Calisto, Jaime; Zhang, Ailiang; Mora, J. Rodrigo; Stuart, Lynda M.; Savill, John; Lacy-Hulbert, Adam; Paidassi, Helena";"[Boucard-Jourdin, Mathilde; Ahanda, Marie-Laure Endale; This, Sebastien; Paidassi, Helena] Univ Lyon, C1RI, F-69365 Lyon, France; [Boucard-Jourdin, Mathilde; Ahanda, Marie-Laure Endale; This, Sebastien; Paidassi, Helena] INSERM, U1111, F-69007 Lyon, France; [Boucard-Jourdin, Mathilde; Ahanda, Marie-Laure Endale; This, Sebastien; Paidassi, Helena] Ecole Normale Super Lyon, F-69007 Lyon, France; [Boucard-Jourdin, Mathilde; Ahanda, Marie-Laure Endale; This, Sebastien; Paidassi, Helena] Univ Lyon 1, Ctr Int Rech Infectiol, Lyon, France; [Boucard-Jourdin, Mathilde; Ahanda, Marie-Laure Endale; This, Sebastien; Paidassi, Helena] CNRS, UMR5308, F-69365 Lyon, France; [Kugler, David; Stuart, Lynda M.; Lacy-Hulbert, Adam] Benaroya Res Inst, Seattle, WA 98101 USA; [De Calisto, Jaime] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Santiago 8580745, Chile; [Zhang, Ailiang; Savill, John] Univ Edinburgh, Queens Med Res Inst, Med Res Council Ctr Inflammat Res, Edinburgh EH16 4TJ, Midlothian, Scotland; [Mora, J. Rodrigo] Massachusetts Gen Hosp, Gastrointestinal Unit, Boston, MA 02114 USA";Melissa Nassif;CENTRO DE BIOLOGIA INTEGRATIVA;10.1080/15548627.2018.1432327;AUTOPHAGY;Q1;WOS:000431522900018;2-s2.0-85043704367;;;;;;
2016;WOS;Article;Eruptive parameters and dynamics of the April 2015 sub-Plinian eruptions of Calbuco volcano (southern Chile);"Castruccio, Angelo; Clavero, Jorge; Segura, Andrea; Samaniego, Pablo; Roche, Olivier; Le Pennec, Jean-Luc; Droguett, Barbara";"[Castruccio, Angelo; Segura, Andrea] Univ Chile, Dept Geol, Santiago, Chile; [Castruccio, Angelo; Segura, Andrea] CEGA, Santiago, Chile; [Clavero, Jorge; Droguett, Barbara] Amawta Geoconsultores Ltd, Santiago, Chile; [Clavero, Jorge; Droguett, Barbara] Univ Mayor, Escuela Geol, Santiago, Chile; [Samaniego, Pablo; Roche, Olivier; Le Pennec, Jean-Luc] Univ Clermont Ferrand, CNRS IRD, OPGC, Lab Magmas & Volcans, 6 Ave Blaise Pascal,TSA60026-CS60026, F-63178 Aubiere, France";Ute Woehlbier;CENTRO DE BIOLOGIA INTEGRATIVA;10.1136/jmedgenet-2017-104758;JOURNAL OF MEDICAL GENETICS;Q1;WOS:000427313500007;2-s2.0-85042859070;;;;;;
2016;WOS;Article;High quality RNA extraction from Maqui berry for its application in next-generation sequencing;"Sanchez, Carolina; Villacreses, Javier; Blanc, Noelle; Espinoza, Loreto; Martinez, Camila; Pastor, Gabriela; Manque, Patricio; Undurraga, Soledad F.; Polanco, Victor";"[Sanchez, Carolina; Villacreses, Javier; Blanc, Noelle; Espinoza, Loreto; Martinez, Camila; Pastor, Gabriela; Manque, Patricio; Undurraga, Soledad F.; Polanco, Victor] Univ Mayor, Lab Biotecnol Vegetal, Ctr Genom & Bioinformat, Santiago 8580000, Chile";Felipe Court;CENTRO DE BIOLOGIA INTEGRATIVA;10.1111/jnc.14295;JOURNAL OF NEUROCHEMISTRY;Q1;WOS:000431005600005;2-s2.0-85041923023;;;;;;
2016;WOS;Article;Ectotherms in Variable Thermal Landscapes: A Physiological Evaluation of the Invasive Potential of Fruit Flies Species;"Boher, Francisca; Trefault, Nicole; Estay, Sergio A.; Bozinoyic, Francisco";"[Boher, Francisca; Bozinoyic, Francisco] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Ecol, Santiago, Chile; [Boher, Francisca; Estay, Sergio A.; Bozinoyic, Francisco] Pontificia Univ Catolica Chile, Ctr Appl Ecol & Sustainabil, Santiago, Chile; [Trefault, Nicole] Univ Mayor, Ctr Genom & Bioinformat, Santiago, Chile; [Trefault, Nicole] Univ Mayor, Inst Biotecnol, Fac Ciencias, Santiago, Chile; [Estay, Sergio A.] Univ Austral Chile, Inst Ciencias Ambient & Evolutivas, Fac Ciencias, Valdivia, Chile";Patricio Manque;CENTRO DE BIOLOGIA INTEGRATIVA;10.1016/j.neurobiolaging.2017.12.020;NEUROBIOLOGY OF AGING;Q1;WOS:000425755700013;2-s2.0-85041397888;;;;;;
2016;WOS;Article;Variation in coastal Antarctic microbial community composition at sub-mesoscale: spatial distance or environmental filtering?;"Moreno-Pino, Mario; De la Iglesia, Rodrigo; Valdivia, Nelson; Henriquez-Castilo, Carlos; Galan, Alexander; Diez, Beatriz; Trefault, Nicole";"[Moreno-Pino, Mario; Trefault, Nicole] Univ Mayor, Fac Sci, Ctr Genom & Bioinformat, Camino Piramide 5750, Santiago 8580745, Chile; [De la Iglesia, Rodrigo; Henriquez-Castilo, Carlos; Diez, Beatriz] Pontificia Univ Catolica Chile, Dept Mol Genet & Microbiol, Alameda 340, Santiago 8331150, Chile; [De la Iglesia, Rodrigo; Henriquez-Castilo, Carlos] Millennium Inst Ocenog, Cabina 7,Barrio Univ S-N, Concepcion 4030000, Chile; [Valdivia, Nelson] Univ Austral Chile, Fac Ciencias, Inst Ciencias Marinas & Limnol, Campus Isla Teja, Valdivia 5090000, Chile; [Valdivia, Nelson] Ctr Invest FONDAP Dinam Ecosistemas Marinos Altas, Campus Isla Teja, Valdivia 5090000, Chile; [Henriquez-Castilo, Carlos] Univ Concepcion, Dept Oceanog, Cabina 7,Barrio Univ S-N, Concepcion 4030000, Chile; [Galan, Alexander] Univ Catolica Santisima Concepcion, CREA, Ave Colon 2766, Talcahuano 4270789, Chile; [Diez, Beatriz] Ctr Climate & Resilience Res, Blanco Encalada 22002, Santiago 8370449, Chile";Leonardo Valdivia;CENTRO DE BIOLOGIA INTEGRATIVA;10.1038/s41593-017-0031-y;NATURE NEUROSCIENCE;Q1;WOS:000423155800009;2-s2.0-85037710304;;;;;;
2016;WOS;Article;Bursting the unfolded protein response accelerates axonal regeneration;"Onate, Maritza; Court, Felipe A.; Hetz, Claudio";"[Onate, Maritza; Court, Felipe A.; Hetz, Claudio] Gerosci Ctr Brain Hlth & Metab, Santiago, Chile; [Onate, Maritza; Court, Felipe A.] Univ Mayor, Ctr Integrat Biol, Santiago, Chile; [Onate, Maritza; Hetz, Claudio] Univ Chile, Fac Med, Biomed Neurosci Inst, Santiago, Chile; [Onate, Maritza; Hetz, Claudio] Univ Chile, Ctr Mol Studies Cell, Inst Biomed Sci, Program Cellular & Mol Biol, Santiago, Chile; [Onate, Maritza; Court, Felipe A.] Millenium Nucleus Regenerat Biol, Santiago, Chile; [Hetz, Claudio] Buck Inst Res Aging, Novato, CA 94945 USA; [Hetz, Claudio] Harvard Sch Publ Hlth, Dept Immunol & Infect Dis, Boston, MA 02115 USA";M. S. Arrázola;CENTRO DE BIOLOGIA INTEGRATIVA;10.1007/s12640-018-9942-y;Neurotoxicity Research;Q1;NO APLICA;2-s2.0-85053633342;;;;;;
2016;WOS;Article;MILK CONSUMPTION AFTER EXERCISE DECREASES ELECTROLYTE EXCRETION;"Castro-Sepulveda, M.; Astudillo, S.; Mackay, K.; Jorquera, C.";"[Castro-Sepulveda, M.] Univ Finis Terrae, Med & Ciencias Deporte, Lab Ciencias Ejercicio, Escuela Kinesiol,Fac Med, Santiago, Chile; [Astudillo, S.] Ctr Salud Familiar Panquehue, Med & Ciencias Deporte, Panquehue, Chile; [Mackay, K.] Univ Finis Terrae, Fisiol Clin Ejercicio, Lab Ciencias Ejercicio, Escuela Kinesiol,Fac Med, Santiago, Chile; [Jorquera, C.] Univ Mayor, Ciencias Implicadas Rendimiento Humano, Lab Nutr & Ejercicio, Fac Med, Santiago, Chile";Patricia Aldea, Rafael Rodriguez Da Silva;CENTRO DE ESTUDIOS APICOLAS;10.1007/s13592-016-0445-7;APIDOLOGIE;Q1;WOS:000387690500013;2-s2.0-84994476415;;;;;;
2016;WOS;Review;Acupuncture for postoperative pain, a literature review;"Fuentealba Cargill, Francisca; Biagini Alarcon, Leandro";"[Fuentealba Cargill, Francisca; Biagini Alarcon, Leandro] Univ Mayor, Fac Med, Escuela Salud Publ, Santiago, Chile";Patricia Aldea;CENTRO DE ESTUDIOS APICOLAS;10.1080/00218839.2018.1494919;JOURNAL OF APICULTURAL RESEARCH;Q3;WOS:000448429100008;2-s2.0-85053440434;;;;;;
2016;WOS;Article;Effects of Beer, Non-Alcoholic Beer and Water Consumption before Exercise on Fluid and Electrolyte Homeostasis in Athletes;"Castro-Sepulveda, Mauricio; Johannsen, Neil; Astudillo, Sebastian; Jorquera, Carlos; Alvarez, Cristian; Zbinden-Foncea, Hermann; Ramirez-Campillo, Rodrigo";"[Castro-Sepulveda, Mauricio; Zbinden-Foncea, Hermann] Univ Finis Terrae, Fac Med, Exercise Sci Lab, Ave Pedro de Valdivia 1509, Santiago 7500000, Chile; [Johannsen, Neil] Pennington Biomed Res Ctr, Dept Prevent Med, 6400 Perkins Rd, Baton Rouge, LA 70808 USA; [Johannsen, Neil] Louisiana State Univ, Sch Kinesiol, Baton Rouge, LA 70803 USA; [Astudillo, Sebastian] Family Hlth Ctr, El Peral S-N Sect La Pirca, Panquehue 2210000, Chile; [Jorquera, Carlos] Univ Mayor, Nutr & Exercise Lab, Fac Med, Santiago 8320000, Chile; [Alvarez, Cristian] Family Hlth Ctr, Los Lagos 5170000, Chile; [Ramirez-Campillo, Rodrigo] Univ Los Lagos, Dept Phys Act Sci, Osorno 5290000, Chile";Juan Ugalde;CENTRO DE GENOMICA Y BIOINFORMATICA;10.1038/ctg.2016.20;CLINICAL AND TRANSLATIONAL GASTROENTEROLOGY;Q1;WOS:000374743500001;2-s2.0-84963569135;;;;;;
2016;WOS;Article;Genome sequencing and analysis of the first complete genome of Lactobacillus kunkeei strain MP2, an Apis mellifera gut isolate;"Asenjo, Freddy; Olmos, Alejandro; Henriquez-Piskulich, Patricia; Polanco, Victor; Aldea, Patricia; Ugalde, Juan A.; Trombert, Annette N.";"[Asenjo, Freddy; Ugalde, Juan A.] Clin Alemana Univ Desarrollo, Fac Med, Ctr Genet & Genom, Santiago, Chile; [Olmos, Alejandro; Polanco, Victor; Trombert, Annette N.] Univ Mayor, Fac Ciencias, Ctr Genom & Bioinformat, Santiago, Chile; [Henriquez-Piskulich, Patricia; Polanco, Victor; Aldea, Patricia] Univ Mayor, Fac Ciencias, Ctr Estudios Apicolas CEAPI Mayor, Santiago, Chile";Maria Florencia Tevy;CENTRO DE GENOMICA Y BIOINFORMATICA;10.1155/2016/9057593;OXIDATIVE MEDICINE AND CELLULAR LONGEVITY;Q2;WOS:000382080600001;2-s2.0-85015351475;;;;;;
2016;WOS;Review;Injury to the nervous system: A look into the ER;"Valenzuela, Vicente; Onate, Maritza; Hetz, Claudio; Court, Felipe A.";"[Valenzuela, Vicente; Onate, Maritza; Hetz, Claudio; Court, Felipe A.] Gerosci Ctr Brain Hlth & Metab, Santiago, Chile; [Valenzuela, Vicente; Onate, Maritza; Hetz, Claudio] Univ Chile, Biomed Neurosci Inst, Fac Med, Santiago, Chile; [Valenzuela, Vicente; Onate, Maritza; Hetz, Claudio] Univ Chile, Ctr Mol Studies Cell, Inst Biomed Sci, Program Cellular & Mol Biol, Santiago, Chile; [Onate, Maritza; Court, Felipe A.] Univ Mayor, Ctr Integrat Biol, Santiago, Chile; [Onate, Maritza; Court, Felipe A.] Pontificia Univ Catolica Chile, Fac Biol, Millennium Nucleus Regenerat Biol, Santiago, Chile; [Hetz, Claudio] Harvard Sch Publ Hlth, Dept Immunol & Infect Dis, Boston, MA USA; [Hetz, Claudio] Buck Inst Res Aging, Novato, CA 94945 USA";"Julio Retamales; Ignacio Vasquez; Leonardo Santos; Cristopher Segovia; Manuel Ayala; Javier Santander";CENTRO DE GENOMICA Y BIOINFORMATICA;10.1128/genomeA.00336-16;MICROBIOLOGY RESOURCE ANNOUNCEMENTS;Q4;WOS:000460660100038;2-s2.0-85009965915;;;;;;
2016;WOS;Article;Altered potassium channel distribution and composition in myelinated axons suppresses hyperexcitability following injury;"Calvo, Margarita; Richards, Natalie; Schmid, Annina B.; Barroso, Alejandro; Zhu, Lan; Ivulic, Dinka; Zhu, Ning; Anwandter, Philipp; Bhat, Manzoor A.; Court, Felipe A.; McMahon, Stephen B.; Bennett, David L. H.";"[Calvo, Margarita; Richards, Natalie; Barroso, Alejandro; Zhu, Lan; McMahon, Stephen B.] Kings Coll London, Wolfson Ctr Age Related Dis, London, England; [Calvo, Margarita; Ivulic, Dinka] Pontificia Univ Catolica Chile, Fac Ciencias Biol, Dept Fisiol, Santiago, Chile; [Calvo, Margarita] Pontificia Univ Catolica Chile, Fac Med, Dept Anesthesiol, Santiago, Chile; [Schmid, Annina B.] Univ Queensland, Sch Hlth & Rehabil Sci, Brisbane, Qld, Australia; [Schmid, Annina B.; Zhu, Ning; Bennett, David L. H.] Univ Oxford, Nuffield Dept Clin Neurosci, Oxford, England; [Barroso, Alejandro] Hosp Reg Univ Malaga, Anesthesiol Serv, Malaga, Spain; [Zhu, Lan] De Montfort Univ, Sch Allied Hlth Sci, Fac Hlth & Life Sci, Leicester, Leics, England; [Anwandter, Philipp] Pontificia Univ Catolica Chile, Fac Med, Dept Ortopedia & Traumatol, Santiago, Chile; [Bhat, Manzoor A.] Univ Texas Hlth Sci Ctr San Antonio, Dept Physiol, San Antonio, TX 78229 USA; [Bhat, Manzoor A.] Univ Texas Hlth Sci Ctr San Antonio, Sch Med, San Antonio, TX 78229 USA; [Court, Felipe A.] Univ Mayor, Ctr Integrat Biol, Santiago, Chile; [Court, Felipe A.] Gerosci Ctr Brain Hlth & Metab, FONDAP, Santiago, Chile; [Court, Felipe A.] Pontificia Univ Catolica Chile, Millenium Nucleus Regenerat Biol, Santiago, Chile";Jorge Valdés;CENTRO DE GENOMICA Y BIOINFORMATICA;10.3389/fmicb.2016.02035;FRONTIERS IN MICROBIOLOGY;Q2;WOS:000390663700001;2-s2.0-85009354564;;;;;;
2016;WOS;Article;Frequency of oral squamous cell carcinoma and oral epithelial dysplasia in oral and oropharyngeal mucosa in Chile;"Martinez, Carolina; Hernandez, Marcela; Martinez, Benjamin; Adorno, Daniela";"[Martinez, Carolina; Hernandez, Marcela; Adorno, Daniela] Univ Chile, Dept Patol & Med Oral, Santiago, Chile; [Martinez, Benjamin] Univ Mayor, Fac Odontol, Santiago, Chile";De Calisto, J;CENTRO DE GENOMICA Y BIOINFORMATICA;10.4049/jimmunol.1600244;JOURNAL OF IMMUNOLOGY;Q2;WOS:000385002300044;2-s2.0-84983732461;;;;;;
2016;WOS;Article;Pre-stimulus EEG oscillations correlate with perceptual alternation of speech forms;"Barraza, Paulo; Jaume-Guazzini, Francisco; Rodriguez, Eugenio";"[Barraza, Paulo] Univ Chile, CIAE, Santiago 8330014, Chile; [Jaume-Guazzini, Francisco; Rodriguez, Eugenio] Pontificia Univ Catolica Chile, Sch Psychol, Santiago 8940000, Chile; [Jaume-Guazzini, Francisco] Univ Mayor, Sch Educ, Santiago 7500994, Chile";"Carolina Sanchez; Javier Villacreses; Noelle Blanc; Loreto Espinoza; Camila Martinez; Gabriela Pastor; Patricio Manque; Soledad Undurraga; Victor Polanco";CENTRO DE GENOMICA Y BIOINFORMATICA;10.1186/s40064-016-2906-x;SPRINGERPLUS;Q2;WOS:000381640500001;2-s2.0-84982787954;;;;;;
2016;WOS;Article;Minimum intravenous thrombolysis utilization rates in acute ischemic stroke to achieve population effects on disability: A discrete-event simulation model;"Hoffmeister, Lorena; Lavados, Pablo M.; Mar, Javier; Comas, Merce; Arrospide, Arantzazu; Castells, Xavier";"[Hoffmeister, Lorena] Univ Mayor, Fac Med, Escuela Salud Publ, Santiago, Chile; [Lavados, Pablo M.] Clin Alemana Univ Desarrollo, Fac Med, Clin Alemana Santiago, Unidad Neurol Vasc,Serv Neurol,Dept Med, Santiago, Chile; [Mar, Javier; Arrospide, Arantzazu] Hosp Alto Deba, Unidad Manejo Clin, Arrasate Mondragon, Pais Vasco, Spain; [Comas, Merce; Castells, Xavier] IMIM Hosp Mar Med Res Inst, Red Invest Serv Salud Enfermedades Cron REDISSEC, Hosp Mar, Dept Epidemiol & Evaluac, Barcelona, Spain; [Lavados, Pablo M.] Univ Chile, Fac Med, Dept Ciencias Neurol, Santiago 7, Chile";"Alejandro Olmos; Patricia Henriquez-Piskulich; Victor Polanco; Annette N. Trombert​ ";CENTRO DE GENOMICA Y BIOINFORMATICA;10.7717/peerj.1950;PEERJ;Q2;WOS:000374748300003;2-s2.0-84966397430;;;;;;
